ID_BB_COMPANY,LONG_COMP_NAME,ID_BB_PARENT_CO,LONG_PARENT_COMP_NAME,INDUSTRY_SECTOR,INDUSTRY_GROUP,INDUSTRY_SUBGROUP,CNTRY_OF_DOMICILE,CNTRY_OF_INCORPORATION,CNTRY_OF_RISK,STATE_OF_DOMICILE,STATE_OF_INCORPORATION,COMPANY_ADDRESS,IS_ULT_PARENT,OBLIG_INDUSTRY_SUBGROUP,ACQUIRED_BY_PARENT,COMPANY_TO_PARENT_RELATIONSHIP,ISSUER_NAME_TYPES,ID_BB_ULTIMATE_PARENT_CO,LONG_ULT_PARENT_COMP_NAME,COMPANY_CORP_TICKER,ULT_PARENT_CNTRY_OF_RISK,ULT_PARENT_TICKER_EXCHANGE,ULT_PARENT_CNTRY_INCORPORATION,ULT_PARENT_CNTRY_DOMICILE,INDUSTRY_SUBGROUP_NUM,COMPANY_LEGAL_NAME,OBLIGOR_BBID,ID_BB_GLOBAL_COMPANY,ID_BB_GLOBAL_PARENT_CO,ID_BB_GLOBAL_ULTIMATE_PARENT_CO,ID_BB_GLOBAL_OBLIGOR_COMPANY,ID_BB_GLOBAL_COMPANY_NAME,ID_BB_GLOBAL_PARENT_COMPANY_NAME,ID_BB_GLOBAL_ULT_PARENT_CO_NAME,ID_BB_GLOBAL_OBLIGOR_NAME,INDUSTRY_SECTOR_NUM,INDUSTRY_GROUP_NUM,LEGAL_ENTITY_IDENTIFIER,LEI_ENTITY_STATUS,LEI_LEGAL_FORM,LEI_ASSIGNED_DATE,LEI_LAST_UPDATE,LEI_DISABLED_DATE,LEI_REGISTRATION_ADDRESS,LEI_RECORD_STATE,LEI_MAINTENANCE_STATE,LEI_NEXT_MAINTENANCE_DATE,PARENT_OBLIGOR_ID,PARENT_OBLIGOR_NAME,COUNTRY_RISK_ISO_CODE,ID_REPLACEMENT_IDENTIFIER,COMPANY_WEB_ADDRESS,COMPANY_IS_PRIVATE,ULT_PARENT_CORP_TICKER,LEI_NAME,LEI_ULTIMATE_PARENT_COMPANY,COMPANY_FAX_NUMBER,COMPANY_TEL_NUMBER,ALTERNATE_COMPANY_NAME,PREVIOUS_COMPANY_NAMES,OTHER_LEI_NAME,MANAGING_LOCAL_OPER_UNIT_NAME,MANAGING_LOCAL_OPER_UNIT_LEI,LEI_VALIDATION_SOURCES,ULTIMATE_OBLIGOR_ID,ULTIMATE_OBLIGOR_NAME,ISO_COUNTRY_OF_OBLIGOR,SYNTHETIC_ENTITY_INDICATOR,ISSUER_BBID,COMPANY_STATUS
54132173,Marcy Street Partners LLC,, , , , ,US,US,US,NE,NE, ,N.A., ,N, ,Company,, , , , , , ,,"Marcy Street Partners, LLC",,BBG00H098B63,N.A.,N.A.,N.A.,Marcy Street Partners LLC,N.A.,N.A.,N.A.,,,5493003MF86N0YPH1S66,ACTIVE,LIMITED LIABILITY COMPANY,20170617,20180616,N.A.,";2;4;1;1;C/O James P. Hassenstab;1;17002 Marcy Street;1;Omaha, US-NE 68118;1;US;",LAPSED, ,20180615,, ,US, ,N.A.,Y,N.A.,"Marcy Street Partners, LLC",N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
21589570,Taunton Engineering Co Inc,, ,Industrial,Machinery-Diversified,Machinery-General Indust,CA,CA,CA,QC,N.A., ,N.A.,Machinery-General Indust,N, ,Company,, , , , , , ,214.0, ,,BBG001HB44B9,N.A.,N.A.,N.A.,Taunton Engineering Co Inc,N.A.,N.A.,N.A.,10011.0,20086.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,CA, ,www.oem-sherbrooke.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
11096861,Eurofins Analytico BV,46387637.0,Eurofins Environment Testing Netherlands Holding BV,"Consumer, Non-cyclical",Healthcare-Services,Medical Labs&Testing Srv,NL, ,LU,N.A.,N.A.,;2;6;1;1;Gildeweg 42-46;1; ;1;Barneveld;1; ;1;3771 NB;1;Netherlands;,N,Medical Labs&Testing Srv,N,Subsidiary,Company,239787.0,Eurofins Scientific SE, ,LU,ERF FP,LU,LU,394.0,Eurofins Analytico BV,,BBG001FNBCP4,BBG009KGQFF4,BBG001FL8XF7,N.A.,Eurofins Analytico BV,Eurofins Environment Testing N,Eurofins Scientific SE,N.A.,10005.0,20042.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.eurofins.nl,Y,ERFFP,N.A.,529900JEHFM47DYY3S57,31-34-242-63-99,31-34-242-63-00,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
39746581,Bagan Lyon Stella SCI,, , , , ,FR,FR,FR,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,SCI Bagan Lyon Stella,,BBG0066JNRL0,N.A.,N.A.,N.A.,Bagan Lyon Stella SCI,N.A.,N.A.,N.A.,,,969500SBFGGEZUXG7L23,INACTIVE,Societe civile immobiliere,20140310,20190513,N.A.,";2;3;1;1;7 RUE DU FOSSE BLANC;1;GENNEVILLIERS, 92230;1;FR;",RETIRED, ,20200310,, ,FR, ,N.A.,Y,N.A.,SCI BAGAN LYON STELLA,N.A., , ,N.A.,N.A., ,INSTITUT NATIONAL DE LA STATISTIQUE ET DES ETUDES ECONOMIQUES,969500Q2MA9VBQ8BG884,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
24640373,Eurodomus Costruzioni Co Srl,, ,Industrial,Engineering&Construction,Building&Construct-Misc,IT,IT,IT,N.A.,N.A.,;2;6;1;1;Via Savona 52;1; ;1;Milano;1; ;1;20144;1;Italy;,N.A.,Building&Construct-Misc,N, ,Company,, , , , , , ,202.0, ,,BBG001MHGYY6,N.A.,N.A.,N.A.,Eurodomus Costruzioni Co Srl,N.A.,N.A.,N.A.,10011.0,20082.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,IT, ,www.eurodomuscostruzioni.eu,Y,N.A.,N.A.,N.A.,39-247-715-498,39-242-5453,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
12770486,Bromley House Library,, ,"Consumer, Non-cyclical",Commercial Services,Inactive/Unknown,GB,GB,GB,N.A.,N.A.,;2;6;1;1;Bromley House Angel Row;1; ;1;Nottingham;1; ;1;NG1 6HL;1;United Kingdom;,N.A.,Inactive/Unknown,N, ,Company,, , , , , , ,645.0,Bromley House Library,,BBG001GJK2J1,N.A.,N.A.,N.A.,Bromley House Library,N.A.,N.A.,N.A.,10005.0,20038.0,213800SIHDXMHLXEI113,ACTIVE,CHARITY,20170914,20190916,N.A.,";2;3;1;1;ANGEL ROW;1;NOTTINGHAM, GB-ENG NG1 6HL;1;GB;",LAPSED, ,20180914,, ,N.A., ,N.A.,Y,N.A.,BROMLEY HOUSE LIBRARY,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
62357121,National Healthcare Solutions Inc,, ,"Consumer, Non-cyclical",Healthcare-Services,Medical-HMO,US, ,US,TX,N.A., ,N.A.,Medical-HMO,N, ,Company,, , , , , , ,118.0, ,,BBG00MGMHHQ1,N.A.,N.A.,N.A.,National Healthcare Solutions Inc,N.A.,N.A.,N.A.,10005.0,20042.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,www.nationalppo.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
24584533,Neo-Depil Laser SL,, ,"Consumer, Non-cyclical",Healthcare-Services,Medical Labs&Testing Srv,ES,ES,ES,N.A.,N.A.,";2;6;1;1;Pol Ind Oeste, C/Paraguay;1;Parcelas 8/2 y 8/3, San Gines;1;Murcia;1; ;1;30169;1;Spain;",N.A.,Medical Labs&Testing Srv,N, ,Company,, , , , , , ,394.0,Neo-Depil Laser SL,,BBG001MGT7L7,N.A.,N.A.,N.A.,Neo-Depil Laser SL,N.A.,N.A.,N.A.,10005.0,20042.0,959800J6Z29KUATEC659,ACTIVE,Sociedad de Responsablidad Limitada,20171122,20191216,N.A.,";2;3;1;1;calle Paraguay, parcela 8.3, Poligono Industrial Oeste, Alcantarilla sn bajo;1;Alcantarilla, 30820;1;ES;",ISSUED, ,20201216,, ,ES, ,www.tahelaser.com,Y,N.A.,"NEODEPIL LASER, S.L.",N.A.,34-96-889-37-12,34-96-889-11-00,N.A.,N.A., ,"COLEGIO DE REGISTRADORES DE LA PROPIEDAD, MERCANTILES Y BIENES MUEBLES DE ESPANA",959800R2X69K6Y6MX775,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
31378724,Southern Cross Sailing Adventures Pty Ltd,, ,Industrial,Transportation,Transport-Marine,AU,AU,AU,QL,N.A., ,N.A.,Transport-Marine,N, ,Company,, , , , , , ,237.0, ,,BBG0032PY6Y7,N.A.,N.A.,N.A.,Southern Cross Sailing Adventures Pty Ltd,N.A.,N.A.,N.A.,10011.0,20091.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,AU, ,www.soxsail.com.au,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
31072985,Centurion Aviation Services Inc,, ,"Consumer, Cyclical",Airlines,Airlines,US,US,US,NC,NC,;2;6;1;1;478 Hangar Road;1; ;1;Fayetteville;1;NC;1;28306;1;United States;,N.A.,Airlines,N, ,Company,, , , , , , ,20.0,"Centurion Aviation Services, Inc.",,BBG002ZYSZ22,N.A.,N.A.,N.A.,Centurion Aviation Services Inc,N.A.,N.A.,N.A.,10004.0,20018.0,213800VDD1B91YE8QM28,ACTIVE,business corporation,20180306,20190806,N.A.,";2;3;1;1;478 HANGAR RD;1;FAYETTEVILLE, US-NC 28306;1;US;",LAPSED, ,20190306,, ,US, ,www.centurionaviationservices.com,Y,N.A.,"CENTURION AVIATION SERVICES, INC.",N.A.,1-910-323-5598,1-910-323-9130,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
14569513,Lumos Services Ltd,, ,Technology,Computers,Computer Services,GB, ,GB,N.A.,N.A., ,Y,Computer Services,N, ,Company,14569513.0,Lumos Services Ltd, ,GB,2804701Z LN, ,GB,251.0, ,,BBG001HCRSV7,N.A.,BBG001HCRSV7,N.A.,Lumos Services Ltd,N.A.,Lumos Services Ltd,N.A.,10013.0,20106.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
23990150,Metagenomix Inc,, ,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,US,US,US,CT,CT,;2;6;1;1;688 East Main Street;1; ;1;Branford;1;CT;1;06405;1;United States;,N.A.,Medical-Biomedical/Gene,N, ,Company,, , , , , , ,252.0,"Metagenomix, Inc.",,BBG001J2N7R2,N.A.,N.A.,N.A.,Metagenomix Inc,N.A.,N.A.,N.A.,10005.0,20037.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., ,1-860-303-3698,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
14702906,Lundbeck Research USA Inc,35447226.0,Lundbeck LLC,"Consumer, Non-cyclical",Biotechnology,Medical-Biomedical/Gene,US,US,DK,AZ,N.A.,;2;6;1;1;215 College Road;1; ;1;Paramus;1;NJ;1;07652;1;United States;,N,Medical-Biomedical/Gene,N,Subsidiary,Company,15594518.0,Lundbeck Foundation/The, ,DK,3181782Z DC,DK,DK,252.0,"Lundbeck Research USA, Inc.",,BBG0074FX991,BBG004KGSZH7,BBG001FZDQ01,N.A.,Lundbeck Research USA Inc,Lundbeck LLC,Lundbeck Foundation/The,N.A.,10005.0,20037.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,DK, ,www.lundbeckresearch.us,Y,N.A.,N.A.,N.A.,1-201-261-0623,1-201-261-1331,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
33721816,Steinzeug Keramo NV Oddzial W Polsce,, ,Industrial,Building Materials,Bldg Prod-Cement/Aggreg,PL,PL,PL,N.A.,N.A., ,N.A.,Bldg Prod-Cement/Aggreg,N, ,Company,, , , , , , ,187.0, ,,BBG003QQTPH2,N.A.,N.A.,N.A.,Steinzeug Keramo NV Oddzial W Polsce,N.A.,N.A.,N.A.,10011.0,20079.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,PL, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
42155961,Salen Terasse AS,, ,Financial,Real Estate,Real Estate Mgmnt/Servic,NO,NO,NO,N.A.,N.A., ,N.A.,Real Estate Mgmnt/Servic,N, ,Company,, , , , , , ,673.0, ,,BBG0073BDRQ4,N.A.,N.A.,N.A.,Salen Terasse AS,N.A.,N.A.,N.A.,10008.0,20058.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,NO, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
56509778,Kirschberg Fondation,, , , , ,LI,LI,LI,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00J9ZZK71,N.A.,N.A.,N.A.,Kirschberg Fondation,N.A.,N.A.,N.A.,,,5299008TCCIZH8Y4NT72,ACTIVE,Stiftung,20171116,20191117,N.A.,";2;3;1;1;c/o Continor Treuhand Anstalt, Kirchstrasse 1;1;Vaduz, LI-11 9490;1;LI;",LAPSED, ,20191116,, ,LI, ,N.A.,Y,N.A.,KIRSCHBERG Fondation,N.A., , ,N.A.,N.A., ,"Herausgebergemeinschaft Wertpapier-Mitteilungen Keppler, Lehmann GmbH & Co. KG",5299000J2N45DDNE4Y28,PARTIALLY_CORROBORATED,, ,N.A.,N, ,PRIV
65112766,Farma Zdarsky-Vedrovice SRO,, , , , ,CZ,CZ,CZ,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Farma Zdarsky - Vedrovice s.r.o.,,BBG00PGWQC01,N.A.,N.A.,N.A.,Farma Zdarsky-Vedrovice SRO,N.A.,N.A.,N.A.,,,31570088KNXYFVX7O546,ACTIVE,Spolecnost s rucenim omezenym,20190618,20200220,N.A.,";2;3;1;1;107;1;Vedrovice, 671 75;1;CZ;",ISSUED, ,20200618,, ,CZ, ,N.A.,Y,N.A.,Farma Zdarsky - Vedrovice s.r.o.,N.A., , ,N.A.,N.A., ,CSD Prague,315700LK78Z7C0WMIL03,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
7543866,Erste-Sparinvest - Delphin Invest,220279.0,Erste Sparinvest KAG,N.A.,N.A.,N.A.,AT,AT, ,N.A.,N.A.,;2;6;1;1; ;1; ;1; ;1; ;1; ;1; ;,N,Global Equity,N,Fund Entity,Funds,118738.0,Erste Group Bank AG, ,AT,EBS AV,AT,AT,, ,,BBG001GX3C52,BBG001FKQHV6,BBG001FFK4W1,N.A.,Erste-Sparinvest - Delphin Invest,Erste Sparinvest KAG,Erste Group Bank AG,N.A.,,,529900FTEW34DIMYVF95,INACTIVE,Miteigentumsfonds nach osterreichischem Recht (InvFG / AIFMG),20131122,20161211,N.A.,";2;3;1;1;Am Belvedere 1;1;Wien, AT-9 1010;1;AT;",RETIRED, ,20141122,, , , ,N.A., ,ERSTBK,DELPHIN INVEST,PQOH26KWDF7CG10L6792, , ,N.A.,N.A., ,"Herausgebergemeinschaft Wertpapier-Mitteilungen Keppler, Lehmann GmbH & Co. KG",5299000J2N45DDNE4Y28,FULLY_CORROBORATED,, ,N.A.,N, , 
18590413,SoloPower Inc,15223771.0,Hudson Clean Energy Partners LP,Energy,Energy-Alternate Sources,Energy-Alternate Sources,US,US,US,CA,DE,;2;6;1;1;5981 Optical Court;1; ;1;San Jose;1;CA;1;95138;1;United States;,N,Energy-Alternate Sources,Y,Portfolio Company,Company,15223771.0,Hudson Clean Energy Partners LP,SLOPWR,US,3023091Z US,US,US,268.0,"SoloPower, Inc.",18590413.0,BBG001V9MM28,BBG001H2B5V6,BBG001H2B5V6,BBG001V9MM28,SoloPower Inc,Hudson Clean Energy Partners L,Hudson Clean Energy Partners L,SoloPower Inc,10007.0,20047.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., ,1-503-388-3710,;2;1;1;1;SoloPower Systems Holdings Inc;,N.A.,N.A.,N.A.,N.A.,N.A.,18590413.0,SoloPower Inc,US,N, ,PRIV
13680928,Maille Nord SNC,115413.0,Klepierre SA, , , ,FR,FR,FR,N.A.,N.A., ,N, ,N,Subsidiary,Company,115413.0,Klepierre SA, ,FR,LI FP,FR,FR,, ,,BBG001H1M5W5,BBG001FFFPV1,BBG001FFFPV1,N.A.,Maille Nord SNC,Klepierre SA,Klepierre SA,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,115413.0,Klepierre SA,FR, ,N.A.,Y,LIFP,N.A.,969500PB4U31KEFHZ621, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
58162458,MR& Mrs Hatch Gift & Loan Trust,, , , , ,GB,GB,GB,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00JMZP3F6,N.A.,N.A.,N.A.,MR& Mrs Hatch Gift & Loan Trust,N.A.,N.A.,N.A.,,,213800CY6W77QW897167,ACTIVE,TRUST,20171226,20190719,N.A.,";2;4;1;1;7 BALLYHANNON HEIGHTS;1;PORTADOWN;1;CRAIGAVON, GB-ENG BT63 5TS;1;GB;",LAPSED, ,20181226,, ,GB, ,N.A.,Y,N.A.,MR & MRS HATCH GIFT & LOAN TRUST,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
60567538,ARI Mynttinen Oy,, , , , ,FI,FI,FI,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Ari Mynttinen Oy,,BBG00L1M7J86,N.A.,N.A.,N.A.,ARI Mynttinen Oy,N.A.,N.A.,N.A.,,,743700ATSMAXKZYLFY13,ACTIVE, ,20180529,20191001,N.A.,";2;4;1;1;Taipaleentie 3 A;1;40600 JYVAeSKYLAe;1;JYVAeSKYLAe, FI-40600;1;FI;",ISSUED, ,20200529,, ,FI, ,N.A.,Y,N.A.,Ari Mynttinen Oy,N.A., , ,N.A.,N.A., ,Patentti- ja Rekisterihallitus,743700OO8O2N3TQKJC81,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
22094548,Nemoto Shoten KK,, ,"Consumer, Cyclical",Retail,Retail-Convenience Store,JP,JP,JP,N.A.,N.A., ,Y,Retail-Convenience Store,N, ,Company,22094548.0,Nemoto Shoten KK, ,JP,8041350Z JP,JP,JP,61.0, ,,BBG001FZM8Y4,N.A.,BBG001FZM8Y4,N.A.,Nemoto Shoten KK,N.A.,Nemoto Shoten KK,N.A.,10004.0,20031.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,JP, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
49539612,Unilever Gida Sanayi ve Ticaret AS,101534.0,Unilever PLC, , , ,TR,TR,GB,N.A.,N.A., ,N, ,N,Subsidiary,Company,101534.0,Unilever PLC, ,GB,ULVR LN,GB,GB,,Unilever Gida Sanayi ve Ticaret AS,,BBG00CS94MZ2,BBG001FDZLK5,BBG001FDZLK5,N.A.,Unilever Gida Sanayi ve Ticaret AS,Unilever PLC,Unilever PLC,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,101533.0,Unilever NV,GB, ,N.A.,Y,UNANA,N.A.,549300MKFYEKVRWML317, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
24928717,CSI Armoring Inc,, ,"Consumer, Cyclical",Auto Manufacturers,Auto-Cars/Light Trucks,US,US,US,FL,N.A., ,N.A.,Auto-Cars/Light Trucks,N, ,Company,, , , , , , ,25.0,CSI Armoring Inc.,,BBG001NB8D37,N.A.,N.A.,N.A.,CSI Armoring Inc,N.A.,N.A.,N.A.,10004.0,20020.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,www.csiarmoring.com,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
44455948,Midwest Wheelcoaters LLC,, , , , ,US,US,US,IN,MI, ,N.A., ,N, ,Company,, , , , , , ,,"Midwest Wheelcoaters, LLC",,BBG0082YNV92,N.A.,N.A.,N.A.,Midwest Wheelcoaters LLC,N.A.,N.A.,N.A.,,,549300JMCX2VNK8CNH35,ACTIVE,LIMITED LIABILITY COMPANY,20150205,20191112,N.A.,";2;4;1;1;C/O RICHARD HAMM;1;2317 INVICTA DR;1;NILES, US-MI 49120;1;US;",ISSUED, ,20201111,, ,US, ,N.A.,Y,N.A.,"MIDWEST WHEELCOATERS, LLC",N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
13204830,Nagamas Enterprise HK Ltd,135681.0,Jiankun International Bhd,Diversified,Holding Companies-Divers,Diversified Operations,HK, ,MY,N.A.,N.A., ,N,Diversified Operations,Y,Subsidiary,Company,135681.0,Jiankun International Bhd, ,MY,JIB MK,MY,MY,133.0, ,,BBG001GXT586,BBG001FG22J8,BBG001FG22J8,N.A.,Nagamas Enterprise HK Ltd,Jiankun International Bhd,Jiankun International Bhd,N.A.,10006.0,20045.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
37912348,Aquila Life 65:35 Global Equity Index Fund,, , , , ,GB,GB, ,N.A.,N.A., ,N.A., ,N, ,Funds,, , , , , , ,,Aquila Life (65:35) Global Equity Index Fund,,BBG005K4X6J7,N.A.,N.A.,N.A.,Aquila Life 65:35 Global Equity Index Fund,N.A.,N.A.,N.A.,,,549300TOMT52O5XJ5G94,ACTIVE,OTHER,20121224,20140101,N.A.,";2;3;1;1;12 Throgmorton Avenue;1;London, EC2N 2DL;1;GB;",LAPSED, ,20131224,, , , ,N.A., ,N.A.,Aquila Life (65:35) Global Equity Index Fund,N.A., , ,N.A.,N.A., ,Business Entity Data B.V.,EVK05KS7XY1DEII3R011,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, , 
24671461,Maiorat TOV,, ,Energy,Oil&Gas,Oil Comp-Integrated,UA,UA,UA,N.A.,N.A., ,N.A.,Oil Comp-Integrated,N, ,Company,, , , , , , ,136.0, ,,BBG001MHRJF8,N.A.,N.A.,N.A.,Maiorat TOV,N.A.,N.A.,N.A.,10007.0,20048.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A., ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
35306519,Cedar Dover Plains LLC,102801.0,Cedar Realty Trust Inc, , , ,US,US,US,N.A.,DE, ,N, ,N,Related Entities,Company,102801.0,Cedar Realty Trust Inc, ,US,CDR US,US,US,,"Cedar Dover Plains, LLC",,BBG004HXGYZ0,BBG001FF0WB4,BBG001FF0WB4,N.A.,Cedar Dover Plains LLC,Cedar Realty Trust Inc,Cedar Realty Trust Inc,N.A.,,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,102801.0,Cedar Realty Trust Inc,US, ,N.A.,Y,CDR,N.A.,54930056URX93R2RSN82, , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
56363385,Michael Brenton West Charitable Trust/The,, , , , ,GB,GB,GB,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,, ,,BBG00J7LMDX5,N.A.,N.A.,N.A.,Michael Brenton West Charitable Trust/The,N.A.,N.A.,N.A.,,,213800GLC18Z7RHO5284,ACTIVE,TRUST,20171114,20191115,N.A.,";2;4;1;1;135;1;BISHOPSGATE;1;LONDON, GB-LND EC2M 3UR;1;GB;",LAPSED, ,20191114,, ,GB, ,N.A.,Y,N.A.,THE MICHAEL BRENTON WEST CHARITABLE TRUST,N.A., , ,N.A.,N.A., ,LONDON STOCK EXCHANGE LEI LIMITED,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,, ,N.A.,N, ,PRIV
36982034,Vero Farms River Vale Corp,, ,"Consumer, Cyclical",Retail,Retail-Hypermarkets,US,US,US,NJ,NJ, ,N.A.,Retail-Hypermarkets,N, ,Company,, , , , , , ,183.0,Vero Farms River Vale Corp,,BBG005BPBC38,N.A.,N.A.,N.A.,Vero Farms River Vale Corp,N.A.,N.A.,N.A.,10004.0,20031.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,US, ,N.A.,Y,N.A.,N.A.,N.A., , ,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,, ,N.A.,N, ,PRIV
55364446,Praetorian Management BV,, , , , ,NL,NL,NL,N.A.,N.A., ,N.A., ,N, ,Company,, , , , , , ,,Praetorian Management B.V.,,BBG00HXSRQY0,N.A.,N.A.,N.A.,Praetorian Management BV,N.A.,N.A.,N.A.,,,724500OCR7UW4FRLDY69,ACTIVE,Besloten vennootschap met beperkte aansprakelijkheid,20171005,20191005,N.A.,";2;3;1;1;Meander 825;1;Arnhem, 6825MH;1;NL;",ISSUED, ,20201005,, ,NL, ,N.A.,Y,N.A.,Praetorian Management B.V.,N.A., , ,N.A.,N.A., ,Kamer van Koophandel,724500A93Z8V1MJK5349,FULLY_CORROBORATED,, ,N.A.,N, ,PRIV
